year,asset_id,native_asset_id,asset_name,iso3_country,original_inventory_sector,activity,emissions_quantity,emissions_quantity_new,emissions_quantity_avoided,annexOrNot,lat,lon
2023,25769790,eprtr546,Ecopark De Wierde,NLD,solid-waste-disposal,30843.56827,1583.015298,260.9674312,1322.047867,true,52.97795,5.87723
2023,728753,met3811,OpenStreetMap Landfill,RUS,solid-waste-disposal,33263.18465,1603.218974,281.4398054,1321.779169,true,52.47536694,36.23096708
2023,25768645,epa806,Dafter Sanitary Landfill Inc,USA,solid-waste-disposal,52654.73524,1766.776986,445.5117149,1321.265271,true,46.337,-84.444
2023,25770900,lmop807,Hoods Mill Road Slf,USA,solid-waste-disposal,29290.28004,1567.967271,247.8250594,1320.142212,true,39.357,-77.024
2023,724893,mex284,Basurero Municipal De Cuencame,MEX,solid-waste-disposal,41456.67665,1670.745526,350.7649412,1319.980585,false,24.92870997,-103.7081727
2023,25772946,wa129,Spicer Valley Landfill,NZL,solid-waste-disposal,74218.01366,1947.925987,627.9586136,1319.967373,true,-41.16196931,174.8151247
2023,728215,met3255,OpenStreetMap Landfill,TUR,solid-waste-disposal,28956.3445,1564.829813,244.9996308,1319.830182,true,39.62664836,32.69408419
2023,25770385,lmop292,Cocke County Lf,USA,solid-waste-disposal,29673.15264,1565.881938,251.0645445,1314.817393,true,35.9559,-83.1502
2023,25770748,lmop655,Isabela Landfill,USA,solid-waste-disposal,33614.55339,1597.195504,284.4127362,1312.782768,true,18.477891,-67.042169
2023,25770733,lmop640,Freeport Municipal Landfill #4,USA,solid-waste-disposal,34008.72,1599.940232,287.7477799,1312.192452,true,42.2657,-89.6212
2023,725975,mex1285,La Concepcion,MEX,solid-waste-disposal,35854.4205,1614.632119,303.3642519,1311.267867,false,18.863208,-96.810818
2023,727313,met297,OpenStreetMap Landfill,ECU,solid-waste-disposal,32828.97232,1588.101536,277.7659348,1310.335601,false,-1.63642387,-79.00521918
2023,728203,met3243,OpenStreetMap Landfill,TUR,solid-waste-disposal,32277.44002,1581.820503,273.09942,1308.721083,true,39.58507671,31.57240368
2023,25767928,epa90,Olinda Alpha Landfill,USA,solid-waste-disposal,1953047.346,17833.27531,16524.73359,1308.541722,true,33.93361,-117.84361
2023,728422,met3462,OpenStreetMap Landfill,TUR,solid-waste-disposal,31444.99579,1574.105044,266.0561094,1308.048935,true,39.80630406,35.34865048
2023,25776610,gpw213,"22-75, Yeniimaret Mahallesi, Edirne Merkez",TUR,solid-waste-disposal,29026.63231,1553.360228,245.594336,1307.765892,true,41.70560092,26.53277947
2023,728592,met3632,OpenStreetMap Landfill,TUR,solid-waste-disposal,27470.36695,1539.466834,232.4267747,1307.040059,true,38.80851961,44.07709952
2023,729076,met4136,OpenStreetMap Landfill,RUS,solid-waste-disposal,27722.42936,1541.533407,234.5594749,1306.973932,true,55.40239091,59.3522807
2023,25770747,lmop654,Hormigueros Landfill,USA,solid-waste-disposal,32596.31002,1582.518255,275.7973791,1306.720876,true,18.15081,-67.097802
2023,725227,mex618,Basurero Municipal,MEX,solid-waste-disposal,36414.64924,1614.771206,308.1043472,1306.666859,false,19.63882153,-102.0746074
2023,25767959,epa121,Lee&#39;S Summit Resource Recovery Park,USA,solid-waste-disposal,26581.95996,1531.306967,224.9099632,1306.397004,true,38.86962,-94.35622
2023,728458,met3498,OpenStreetMap Landfill,TUR,solid-waste-disposal,32624.61439,1582.359047,276.0368624,1306.322185,true,37.8977681,38.38244667
2023,25768881,lmop78,Starr Sanitary Landfill,USA,solid-waste-disposal,18143.7,1459.715096,153.5138457,1306.20125,true,34.4095,-82.6855
2023,25769795,eprtr551,Baggerspeciedepot Ijsseloog,NLD,solid-waste-disposal,30450.65666,1562.849502,257.643006,1305.206496,true,52.59914,5.74267
2023,727738,met2542,OpenStreetMap Landfill,AUS,solid-waste-disposal,61668.62257,1826.439595,521.7782156,1304.661379,true,-25.77237552,146.5894582
2023,25767975,epa137,Ottumwa / Wapello County Sanitary Landfill,USA,solid-waste-disposal,31512.74564,1571.004908,266.6293409,1304.375568,true,41.08,-92.473
2023,728945,met4003,OpenStreetMap Landfill,RUS,solid-waste-disposal,27606.72809,1536.397238,233.5805263,1302.816712,true,56.763342,29.41861595
2023,728917,met3975,OpenStreetMap Landfill,RUS,solid-waste-disposal,35811.07295,1602.975247,302.9974882,1299.977759,true,56.46220001,43.50209658
2023,725169,mex560,Basurero Municipal Piedras Azules,MEX,solid-waste-disposal,39215.77219,1631.180044,331.8046485,1299.375396,false,16.97883333,-100.0290278
2023,25776548,gpw151,"Majura Taluka, Surat, Gujarat",IND,solid-waste-disposal,30665.13103,1557.911317,259.4576736,1298.453643,false,21.10795733,72.80457878
2023,727537,met2341,OpenStreetMap Landfill,NER,solid-waste-disposal,28334.00425,1537.941417,239.73401,1298.207407,false,17.49458135,6.755343503
2023,729486,met5960,OpenStreetMap Landfill,UKR,solid-waste-disposal,30490.34682,1555.526024,257.9788245,1297.547199,true,50.3459046,30.68846775
2023,25770005,eprtr761,Risley Landfill Epr/Bv7877Ir,GBR,solid-waste-disposal,30254.20079,1552.766601,255.9807929,1296.785808,true,53.437669,-2.5024337
2023,25769813,eprtr569,Anwil S.A.,POL,solid-waste-disposal,30254.20079,1552.766601,255.9807929,1296.785808,true,52.70222473,18.96583366
2023,726344,mex1628,Relleno Sanitario Regional,MEX,solid-waste-disposal,40336.22942,1637.529906,341.2848372,1296.245069,false,26.031902,-103.17802
2023,728583,met3623,OpenStreetMap Landfill,TUR,solid-waste-disposal,28862.99701,1540.100657,244.2098177,1295.89084,true,38.93958824,41.14845178
2023,727359,met343,OpenStreetMap Landfill,NIC,solid-waste-disposal,38507.68053,1621.596935,325.813485,1295.78345,false,12.13239279,-86.3011679
2023,726826,mex2094,Vertedero Municipal De Jamay,MEX,solid-waste-disposal,42577.12376,1655.952074,360.2450441,1295.70703,false,20.31607834,-102.6686337
2023,727165,met149,OpenStreetMap Landfill,BRA,solid-waste-disposal,41870.58716,1649.952358,354.267038,1295.68532,false,-22.73820551,-43.68351232
2023,25776552,gpw155,"Rajkot, Rajkot Taluka, Rajkot",IND,solid-waste-disposal,34002.33954,1581.754833,287.6937948,1294.061038,false,22.30159977,70.75394639
2023,726263,mex1547,Relleno Sanitario Libres,MEX,solid-waste-disposal,36974.87786,1606.780292,312.8444415,1293.935851,false,19.48196,-97.692414
2023,724705,mex96,Basurero De La Mina,MEX,solid-waste-disposal,39215.77219,1625.729052,331.8046485,1293.924404,false,24.49795042,-104.1277932
2023,25770741,lmop648,Anasco Landfill,USA,solid-waste-disposal,26832.46117,1520.032093,227.0294539,1293.002639,true,18.313954,-67.143193
2023,25769024,can74,Magog Landfill Bestan Inc.,CAN,solid-waste-disposal,55186.61205,1759.707905,466.9339246,1292.773981,true,45.2179,-72.148
2023,725592,mex983,Basurero Municipal,MEX,solid-waste-disposal,39215.77219,1622.827085,331.8046485,1291.022436,false,21.18361787,-98.62228291
2023,725274,mex665,Basurero Municipal,MEX,solid-waste-disposal,39215.77219,1621.964338,331.8046485,1290.159689,false,31.03044263,-110.2244528
2023,25768201,epa362,Clovis Regional Solid Waste Facility,USA,solid-waste-disposal,64949.62483,1839.503275,549.5387757,1289.964499,true,34.380999,-103.168175
2023,729412,met5886,OpenStreetMap Landfill,UKR,solid-waste-disposal,30549.16034,1548.414741,258.4764456,1289.938295,true,51.0451805,25.91394796
2023,25770175,eprtr931,"Pirkanmaan Jätehuolto Oy, Koukkujärven Jätteenkäsittelykeskus",FIN,solid-waste-disposal,30057.74492,1542.6837,254.3185797,1288.36512,true,61.51525,23.5154
2023,726271,mex1555,Relleno Sanitario Municipal A Cielo Abierto,MEX,solid-waste-disposal,34285.79043,1576.73493,290.0920728,1286.642857,false,19.92061444,-98.71384146
2023,727722,met2526,OpenStreetMap Landfill,AUS,solid-waste-disposal,65033.67959,1835.64064,550.249963,1285.390677,true,-33.0968056,146.4655089
2023,726286,mex1570,Relleno Sanitario Municipal Soyatepec,MEX,solid-waste-disposal,38039.30214,1605.220511,321.8505354,1283.369976,false,22.05902271,-103.2792152
2023,25769675,eprtr431,Gortadroma Landfill Site,IRL,solid-waste-disposal,29920.61873,1535.645836,253.1583551,1282.487481,true,52.53933,-9.14888
2023,728279,met3319,OpenStreetMap Landfill,TUR,solid-waste-disposal,31612.82562,1549.755551,267.4761176,1282.279433,true,39.88098377,30.22945167
2023,25769613,eprtr369,Seche Eco Industries,FRA,solid-waste-disposal,29861.28905,1532.600799,252.6563666,1279.944432,true,48.11492,-0.84488
2023,25770835,lmop742,Pekin Metropolitan Landfill,USA,solid-waste-disposal,28695.14004,1522.105008,242.7895799,1279.315428,true,40.5664,-89.6282
2023,725779,mex1155,Centro Intermunicipal Para El Tratamiento Integral De Los Residuos Solidos,MEX,solid-waste-disposal,34313.8019,1568.449571,290.3290779,1278.120493,false,19.08650387,-102.0815392
2023,25768828,lmop25,Hancock County Sanitary Lf,USA,solid-waste-disposal,83552.7415,1984.294058,706.9397459,1277.354312,true,41.1125,-83.6785
2023,727041,met25,OpenStreetMap Landfill,ARG,solid-waste-disposal,34846.04966,1572.149222,294.8324262,1277.316796,false,-30.98502056,-64.25777926
2023,728204,met3244,OpenStreetMap Landfill,TUR,solid-waste-disposal,29109.61466,1523.480793,246.2964497,1277.184343,true,39.65117826,31.86999425
2023,727825,met2629,OpenStreetMap Landfill,AUS,solid-waste-disposal,70678.344,1873.400186,598.0094686,1275.390717,true,-27.51474541,153.1517853
2023,25776529,gpw132,"Tizi Ouzou, Tizi Ouzou District, Tizi Ouzou",DZA,solid-waste-disposal,42866.77892,1636.78222,362.6958165,1274.086403,false,36.7067935,4.011293912
2023,727910,met2714,OpenStreetMap Landfill,NZL,solid-waste-disposal,65652.54171,1828.817202,555.4861554,1273.331046,true,-37.96935441,177.0216017
2023,728986,met4046,OpenStreetMap Landfill,RUS,solid-waste-disposal,29675.11411,1522.363029,251.0811405,1271.281888,true,57.54607214,39.47374281
2023,25769068,can118,Waste Management Facility,CAN,solid-waste-disposal,54243.27834,1729.628295,458.952378,1270.675917,true,52.2232,-113.7823
2023,25770490,lmop397,Portage County Sanitary Landfill,USA,solid-waste-disposal,30936.62004,1531.888615,261.7547422,1270.133872,true,44.5173,-89.3955
2023,728846,met3904,OpenStreetMap Landfill,RUS,solid-waste-disposal,33758.37596,1555.720998,285.629619,1270.091379,true,43.7496576,44.65112028
2023,25767853,epa16,Winneshiek County Sanitary Landfill,USA,solid-waste-disposal,22531.25887,1460.678981,190.6369813,1270.042,true,43.225,-91.67
2023,25776542,gpw145,"Vyara, Vyara Taluka, Tapi District",IND,solid-waste-disposal,32433.64871,1544.425484,274.4211018,1270.004383,false,21.11653571,73.39675536
2023,728347,met3387,OpenStreetMap Landfill,TUR,solid-waste-disposal,27300.27851,1500.013803,230.9876565,1269.026146,true,38.56579811,34.82029573
2023,726134,mex1418,Relleno Sanitario De Chignahuapan,MEX,solid-waste-disposal,39215.77219,1600.160369,331.8046485,1268.35572,false,19.833296,-98.059071
2023,25768762,epa923,Bedford County Landfill,USA,solid-waste-disposal,1696.765448,1281.826548,14.35633246,1267.470216,true,37.255,-79.4888
2023,25768549,epa710,Landers Sanitary Landfill,USA,solid-waste-disposal,66436.33905,1829.523905,562.1178647,1267.40604,true,34.24048,-116.38152
2023,25770922,lmop829,Roseau County Lf,USA,solid-waste-disposal,31638.98004,1534.363976,267.6974101,1266.666566,true,48.85,-95.535
2023,729984,met6548,OpenStreetMap Landfill,TWN,solid-waste-disposal,58300.08348,1759.72972,493.2770063,1266.452713,false,22.78285977,120.3768295
2023,728972,met4032,OpenStreetMap Landfill,RUS,solid-waste-disposal,27304.81581,1497.123051,231.0260466,1266.097004,true,57.3142915,36.05565781
2023,727450,met2084,OpenStreetMap Landfill,DZA,solid-waste-disposal,43017.4577,1629.759402,363.9707096,1265.788693,false,35.98517739,3.84813035
2023,726439,mex1723,Relleno Sanitario,MEX,solid-waste-disposal,44649.95962,1641.600416,377.7833084,1263.817107,false,17.51939615,-92.81631631
2023,728978,met4038,OpenStreetMap Landfill,RUS,solid-waste-disposal,28707.84126,1506.558802,242.8970449,1263.661757,true,58.65425155,36.4309658
2023,729207,met4267,OpenStreetMap Landfill,RUS,solid-waste-disposal,27003.93199,1492.075258,228.4802686,1263.59499,true,62.89130743,61.64424804
2023,25769472,eprtr228,Drimm,FRA,solid-waste-disposal,29468.37731,1512.434997,249.3319404,1263.103057,true,43.98955,1.23199
2023,728952,met4011,OpenStreetMap Landfill,RUS,solid-waste-disposal,31931.83846,1533.271087,270.1752852,1263.095802,true,57.26824556,32.91167915
2023,729395,met4455,OpenStreetMap Landfill,RUS,solid-waste-disposal,26662.83761,1486.10658,225.594269,1260.512311,true,67.77370374,144.4483699
2023,25776575,gpw178,"Makhupura, Ajmer Tehsil, Ajmer",IND,solid-waste-disposal,31624.65385,1526.964787,267.5761963,1259.38859,false,26.38816513,74.68089364
2023,726277,mex1561,Relleno Sanitario Municipal De Tultepec,MEX,solid-waste-disposal,39215.77219,1591.140741,331.8046485,1259.336092,false,19.70211805,-99.08898404
2023,25768966,can16,City Of Medicine Hat Landfill,CAN,solid-waste-disposal,53611.6383,1709.487505,453.6080717,1255.879433,true,50.05244,-110.61484
2023,25767935,epa97,Barton County Sanitary Landfill,USA,solid-waste-disposal,27686.65336,1490.067997,234.2567741,1255.811223,true,38.41,-98.708
2023,25768999,can49,Humberstone Landfill,CAN,solid-waste-disposal,53596.72023,1709.01182,453.4818499,1255.52997,true,42.964,-79.2737
2023,25776479,gpw82,"West Sumatra, Indonesia",IDN,solid-waste-disposal,55075.76537,1720.897365,465.9960508,1254.901314,false,-0.8256983792,100.3813688
2023,25769346,eprtr102,Planta De Recuperación Y Compostaje De Velez De Benaudalla,ESP,solid-waste-disposal,29271.92156,1502.352102,247.6697283,1254.682374,true,36.789776,-3.481503
2023,728302,met3342,OpenStreetMap Landfill,TUR,solid-waste-disposal,27622.29613,1488.372182,233.7122475,1254.659935,true,39.9224626,33.15239121
2023,25776571,gpw174,"Okuokoko, Uvwie, Delta",NGA,solid-waste-disposal,29991.40951,1507.188294,253.7573159,1253.430978,false,5.586751089,5.809634158
2023,729069,met4129,OpenStreetMap Landfill,RUS,solid-waste-disposal,29549.15852,1503.283891,250.0154302,1253.26846,true,55.06144091,57.55274507
2023,727196,met180,OpenStreetMap Landfill,BRA,solid-waste-disposal,32516.92333,1527.905194,275.1256883,1252.779505,false,-12.69507567,-39.14928605
2023,25776486,gpw89,"Dongli District, Tianjin, 300000",CHN,solid-waste-disposal,66111.30996,1810.326001,559.3677935,1250.958207,false,39.19573501,117.2785552
2023,25768368,epa529,Summit County Landfill,USA,solid-waste-disposal,57703.86944,1738.271363,488.2324393,1250.038924,true,39.608,-105.997
2023,725225,mex616,Basurero Municipal,MEX,solid-waste-disposal,33613.52629,1534.323021,284.4040459,1249.918975,false,19.92485534,-102.0170837
2023,726382,mex1666,Relleno Sanitario Tipo D,MEX,solid-waste-disposal,33613.52629,1533.886045,284.4040459,1249.481999,false,17.19539242,-92.34413499
2023,727404,met573,OpenStreetMap Landfill,GHA,solid-waste-disposal,30455.25236,1507.139073,257.6818902,1249.457183,false,5.361738942,-0.6087788246
2023,25767854,epa17,Mercer County Landfill,USA,solid-waste-disposal,27834.04545,1483.749461,235.5038585,1248.245602,true,37.33199,-81.12497
2023,728110,met3150,OpenStreetMap Landfill,TUR,solid-waste-disposal,27523.9576,1481.119206,232.8802053,1248.239001,true,39.59357748,29.10807839
2023,727600,met2404,OpenStreetMap Landfill,MYS,solid-waste-disposal,67862.99635,1821.917863,574.1888121,1247.729051,false,2.382964094,103.8717375
2023,25768953,can3,Bailey Sanitary Landfill,CAN,solid-waste-disposal,53258.04684,1698.21271,450.6163343,1247.596376,true,49.10991,-121.92697
2023,25770746,lmop653,Guayama Landfill,USA,solid-waste-disposal,32494.76595,1522.379785,274.9382147,1247.44157,true,17.986272,-66.138451
2023,25776469,gpw72,"Plesungan, Karanganyar, Central Java",IDN,solid-waste-disposal,62235.79325,1773.346693,526.5770467,1246.769646,false,-7.535727961,110.8564007
2023,25769443,eprtr199,"Urbaser, S.A",ESP,solid-waste-disposal,29075.46569,1492.269201,246.0075152,1246.261686,true,38.314577,-0.696453
2023,25769482,eprtr238,Baudelet Holding,FRA,solid-waste-disposal,29075.46569,1492.269201,246.0075152,1246.261686,true,50.6797,2.41847
2023,25770048,eprtr804,Bubbenhall Landfill Epr/Bw0037Ia,GBR,solid-waste-disposal,29075.46569,1492.269201,246.0075152,1246.261686,true,52.341861,-1.4771173
2023,25770317,lmop224,Macon County Lf,USA,solid-waste-disposal,31807.80307,1515.132892,269.1258218,1246.00707,true,35.202,-83.38
2023,727463,met2097,OpenStreetMap Landfill,DZA,solid-waste-disposal,40232.8189,1586.259351,340.4098807,1245.84947,false,36.63779917,5.345671268
2023,729067,met4127,OpenStreetMap Landfill,RUS,solid-waste-disposal,32477.26293,1520.58545,274.7901217,1245.795329,true,54.36090477,59.4520315
2023,725070,mex461,Basurero Municipal De Tlapa De Comonfort,MEX,solid-waste-disposal,41456.67665,1595.750398,350.7649412,1244.985457,false,17.51936667,-98.60483333
2023,25770476,lmop383,Mason County Lf,USA,solid-waste-disposal,25852.95996,1463.665328,218.7418942,1244.923434,true,47.2522,-123.188
2023,25770274,lmop181,Chenango County Landfill,USA,solid-waste-disposal,28448.97721,1484.382284,240.7067961,1243.675488,true,42.57,-75.6765
2023,25776608,gpw211,"R-9, Los Hornos, Las Vegas",VEN,solid-waste-disposal,29829.37072,1494.690108,252.3863057,1242.303803,false,10.14398742,-67.54562239
2023,728382,met3422,OpenStreetMap Landfill,TUR,solid-waste-disposal,29145.17697,1488.385897,246.5973423,1241.788555,true,38.73817345,35.27573611
2023,725775,mex1151,Centro Integral De Tratamiento De Residuos Solidos,MEX,solid-waste-disposal,34621.92762,1533.232065,292.9361296,1240.295935,false,19.40601967,-101.9313652
2023,725380,mex771,Basurero Municipal,MEX,solid-waste-disposal,33613.52629,1524.30619,284.4040459,1239.902144,false,18.579694,-95.383289
2023,725233,mex624,Basurero Municipal,MEX,solid-waste-disposal,33613.52629,1524.003668,284.4040459,1239.599622,false,19.31060333,-102.379765
2023,725853,mex1213,Ejido Las Peñas,MEX,solid-waste-disposal,39215.77219,1571.101481,331.8046485,1239.296833,false,19.444022,-100.053722
2023,724922,mex313,Basurero Municipal De Jerez,MEX,solid-waste-disposal,39215.77219,1571.062266,331.8046485,1239.257617,false,22.61532,-102.978609
2023,728919,met3977,OpenStreetMap Landfill,RUS,solid-waste-disposal,28931.16742,1483.648127,244.7866075,1238.86152,true,53.90581476,43.69949227
2023,25768080,epa241,Atkinson County - S.R. 50 Msw Landfill,USA,solid-waste-disposal,86039.6331,1966.435815,727.9813357,1238.454479,true,31.319415,-82.964286
2023,25768084,epa245,Kent County Dpw South Kent Landfill,USA,solid-waste-disposal,316454.3191,3915.489291,2677.519994,1237.969296,true,42.78271,-85.67065
2023,25769367,eprtr123,Cogersa - Centro De Tratamiento De Residuos,ESP,solid-waste-disposal,28879.00983,1482.1863,244.3453021,1237.840998,true,43.50128,-5.818918
2023,25769438,eprtr194,Area De Gestio De Residus De Milà,ESP,solid-waste-disposal,28879.00983,1482.1863,244.3453021,1237.840998,true,39.9179,4.259605
2023,25770106,eprtr862,Hespin Wood Landfill Site,GBR,solid-waste-disposal,28879.00983,1482.1863,244.3453021,1237.840998,true,54.957374,-2.9957979
2023,725179,mex570,Basurero Municipal Sabinalito,MEX,solid-waste-disposal,33613.52629,1522.188538,284.4040459,1237.784492,false,15.735,-91.9368
2023,25768381,epa542,New Paris Pike Ldfl,USA,solid-waste-disposal,80924.01413,1920.245931,684.6980836,1235.547848,true,39.8512,-84.8315
2023,25776562,gpw165,"Halol Bypass Sh-05, Halol, Halol Taluka",IND,solid-waste-disposal,30708.73589,1494.594176,259.8266143,1234.767561,false,22.49636279,73.48357568
2023,728013,met3053,OpenStreetMap Landfill,TUR,solid-waste-disposal,27034.51343,1463.48635,228.7390181,1234.747332,true,37.28193434,27.69193071
2023,727587,met2391,OpenStreetMap Landfill,IDN,solid-waste-disposal,58071.4579,1725.9418,491.3426053,1234.599195,false,-2.175172178,115.4482081
2023,726190,mex1474,Relleno Sanitario Del Municipio De Ario De Rosales,MEX,solid-waste-disposal,33613.52629,1518.39021,284.4040459,1233.986164,false,19.19295998,-101.7344976
2023,25768051,epa212,Glen'S Sanitary Landfill,USA,solid-waste-disposal,35654.96727,1535.231581,301.6766781,1233.554903,true,44.78978,-85.841
2023,727618,met2422,OpenStreetMap Landfill,VNM,solid-waste-disposal,57051.16982,1714.159448,482.7099479,1231.449501,false,21.98479304,106.6706019
2023,728499,met3539,OpenStreetMap Landfill,TUR,solid-waste-disposal,28857.03802,1475.431497,244.1593987,1231.272098,true,39.45469225,38.53757569
2023,25776596,gpw199,"Barwani, Barwani Tahsil, Barwani",IND,solid-waste-disposal,29945.74233,1484.200827,253.3709259,1230.829901,false,22.02313713,74.89917054
2023,727175,met159,OpenStreetMap Landfill,BRA,solid-waste-disposal,33828.0028,1516.238741,286.2187317,1230.02001,false,-18.85341335,-46.77191706
2023,729571,met6135,OpenStreetMap Landfill,RUS,solid-waste-disposal,27480.00624,1461.991292,232.5083328,1229.482959,true,50.96846617,81.46831948
2023,728478,met3518,OpenStreetMap Landfill,TUR,solid-waste-disposal,30386.36183,1486.227344,257.0990075,1229.128336,true,38.85978042,37.91868514
2023,25769707,eprtr463,Discarica Di Borgo Giglione,ITA,solid-waste-disposal,28653.08555,1470.590963,242.4337569,1228.157206,true,43.2088,12.2707
2023,25768996,can46,Glenridge Landfill Site,CAN,solid-waste-disposal,52411.52227,1671.220005,443.4538899,1227.766115,true,43.1222,-79.23763
2023,725143,mex534,Basurero Municipal La Reforma,MEX,solid-waste-disposal,33613.52629,1512.070867,284.4040459,1227.666821,false,19.525759,-96.583659
2023,727954,met2758,OpenStreetMap Landfill,NCL,solid-waste-disposal,64443.14249,1772.121975,545.2534286,1226.868547,false,-20.62946331,164.3502366
2023,728051,met3091,OpenStreetMap Landfill,TUR,solid-waste-disposal,26571.49658,1451.521144,224.8214325,1226.699711,true,38.05355416,28.88436003
2023,25767988,epa150,Sioux Falls Regional Sanitary Landfill (Sfrsl),USA,solid-waste-disposal,194754.3546,2873.990011,1647.816594,1226.173417,true,43.5005,-96.93
2023,728218,met3258,OpenStreetMap Landfill,TUR,solid-waste-disposal,25367.63873,1439.791071,214.6355913,1225.15548,true,39.16800741,32.87366214
2023,726245,mex1529,Relleno Sanitario Intermunicipal,MEX,solid-waste-disposal,37198.96928,1538.735364,314.7404791,1223.994885,false,17.5123761,-93.14881744
2023,25769066,can116,Wdmlr Landfill,CAN,solid-waste-disposal,52175.05401,1663.67986,441.453132,1222.226728,true,52.78534,-112.95504
2023,25768521,epa682,Horn Rapids Landfill,USA,solid-waste-disposal,68368.23557,1800.409115,578.4636411,1221.945474,true,46.346,-119.346
2023,728763,met3821,OpenStreetMap Landfill,RUS,solid-waste-disposal,31625.82252,1489.291608,267.5860844,1221.705524,true,51.11969667,38.66251643
2023,25769923,eprtr679,Atleverket,SWE,solid-waste-disposal,28486.09809,1462.020498,241.0208759,1220.999622,true,59.21888,15.21441
2023,25768199,epa360,Davidson County Integrated Solid Waste Management Dept.,USA,solid-waste-disposal,156883.5968,2547.946495,1327.392112,1220.554383,true,35.8324,-80.1756
2023,724855,mex246,Basurero Municipal De Arcelia,MEX,solid-waste-disposal,36974.87786,1530.612044,312.8444415,1217.767602,false,18.27925,-100.2724722
2023,726867,mex2135,Villa Alberto Andres Alvarado Aramburo,MEX,solid-waste-disposal,34733.9734,1510.858375,293.8841489,1216.974226,false,27.623621,-113.402729
2023,25769264,eprtr20,Landfill Of The Levski Region,BGR,solid-waste-disposal,28379.22616,1456.535404,240.1166326,1216.418771,true,43.5287,25.04309
2023,25768243,epa404,Rockingham County Landfill,USA,solid-waste-disposal,99339.63916,2056.926568,840.5126869,1216.413882,true,36.373554,-79.849585
2023,724812,mex203,Basurero Municipal (El Campito),MEX,solid-waste-disposal,32493.06894,1490.879482,274.9238563,1215.955626,false,14.68472076,-92.18879312
2023,25776450,gpw53,"Jalan Raya Gempol - Tlocor, Tambak Kalisogo, Jabon",IDN,solid-waste-disposal,68791.21316,1797.583191,582.0424545,1215.540736,false,-7.549543593,112.7639725
2023,727023,met7,OpenStreetMap Landfill,ARG,solid-waste-disposal,35280.74518,1513.861495,298.510385,1215.35111,false,-37.54457457,-62.82039779
2023,25776570,gpw173,"Midc Kopargaon, Annapurna Nagar, Kopargaon",IND,solid-waste-disposal,30573.67134,1473.926121,258.6838332,1215.242288,false,19.89214227,74.49884276
2023,25770337,lmop244,Us Army Fort Bragg Landfill,USA,solid-waste-disposal,31709.73996,1482.588892,268.2961098,1214.292782,true,35.143,-79.052
2023,25768467,epa628,"Canton, City Of, Canton Sanitary Landfill",USA,solid-waste-disposal,36525.72746,1522.830629,309.0441801,1213.786449,true,32.597,-90.06647
2023,727039,met23,OpenStreetMap Landfill,ARG,solid-waste-disposal,39063.95551,1543.29969,330.5201276,1212.779563,false,-30.92114671,-64.52185214
2023,25769994,eprtr750,Pilsworth South Landfill,GBR,solid-waste-disposal,28289.64222,1451.937597,239.3586628,1212.578934,true,53.575868,-2.2636446
2023,25768788,epa949,Prairie Valley Landfill,USA,solid-waste-disposal,83885.88434,1921.322295,709.7584674,1211.563828,true,38.120802,-91.429348
2023,725478,mex869,Basurero Municipal,MEX,solid-waste-disposal,33613.52629,1494.827128,284.4040459,1210.423082,false,19.644797,-97.207762
2023,25770415,lmop322,Rutherford County Lf,USA,solid-waste-disposal,24324.35004,1415.77447,205.8083257,1209.966144,true,35.9289,-86.3613
2023,25769260,eprtr16,"Landfill Of The Gabrovo And Triavna
    Municipalities",BGR,solid-waste-disposal,28221.86505,1448.459002,238.7852001,1209.673801,true,42.919333,25.313597
2023,728616,met3656,OpenStreetMap Landfill,SRB,solid-waste-disposal,28663.14385,1451.845562,242.5188601,1209.326702,false,44.39545162,19.56079241
2023,726229,mex1513,"Relleno Sanitario Intermunicipal ""Tochnene"" Tlacotepec-Tepanco",MEX,solid-waste-disposal,33568.70393,1492.968107,284.024804,1208.943303,false,18.562981,-97.634018
2023,25770736,lmop643,City Of Mitchell Landfill,USA,solid-waste-disposal,27878.15004,1444.478466,235.8770275,1208.601439,true,43.705,-97.9678
2023,726415,mex1699,Relleno Sanitario,MEX,solid-waste-disposal,33613.52629,1492.642248,284.4040459,1208.238202,false,19.65912685,-101.5074016
2023,25767893,epa55,Millersville Landfill,USA,solid-waste-disposal,159464.4821,2557.3319,1349.228983,1208.102917,true,39.0945,-76.6656
2023,728756,met3814,OpenStreetMap Landfill,RUS,solid-waste-disposal,25004.43243,1418.626474,211.5625028,1207.063971,true,50.92433077,37.87338757
2023,728082,met3122,OpenStreetMap Landfill,TUR,solid-waste-disposal,28204.7853,1445.438837,238.6406884,1206.798149,true,39.28953234,26.96427211
2023,728409,met3449,OpenStreetMap Landfill,TUR,solid-waste-disposal,28557.04145,1448.327471,241.6211277,1206.706344,true,38.61267476,36.22271683
2023,727810,met2614,OpenStreetMap Landfill,AUS,solid-waste-disposal,44063.93346,1579.515759,372.824941,1206.690818,true,-29.46160709,151.5901995
2023,729535,met6099,OpenStreetMap Landfill,MDA,solid-waste-disposal,26331.31186,1427.552072,222.7892296,1204.762843,false,47.00525074,28.75949905
2023,724788,mex179,Basurero Hornitos,MEX,solid-waste-disposal,35854.4205,1507.750091,303.3642519,1204.385839,false,19.46342,-96.39877
